2025-06-15 00:34:24,175 - INFO - Checking pair DOTUSDT/NEARUSDT for entry, z = -2.200
2025-06-15 00:34:25,016 - INFO - ATTEMPTING TRADE -> BUY 2.670000 DOTUSDT (Value: ~$9.98)
2025-06-15 00:34:26,023 - INFO - SUCCESS -> Placed BUY order for 2.67 DOTUSDT
2025-06-15 00:34:26,787 - INFO - ATTEMPTING TRADE -> SELL 4.500000 NEARUSDT (Value: ~$9.84)
2025-06-15 00:34:27,591 - ERROR - FAILED -> Binance API Error for NEARUSDT: Account has insufficient balance for requested action.
2025-06-15 00:34:27,591 - ERROR - Second leg failed for DOTUSDT/NEARUSDT. Reversing first leg.
2025-06-15 00:34:28,623 - INFO - ATTEMPTING TRADE -> SELL 2.660000 DOTUSDT (Value: ~$9.94)
2025-06-15 00:34:29,403 - INFO - SUCCESS -> Placed SELL order for 2.66 DOTUSDT
2025-06-15 00:34:29,952 - INFO - Checking pair ONDOUSDT/OPUSDT for entry, z = 0.0452025-06-15 02:06:49.944254,COMPUSDT,ICPUSDT,BUY,SPREAD,52.46,5.52,0.19,1.81,OPEN,
2025-06-15 02:48:15.341781,FETUSDT,WLDUSDT,SELL,BUY,0.668,0.978,15.0,10.2,CLOSE: Z-Score Exit (-0.28),0.009600000000000011
2025-06-15 03:00:29.974830,FETUSDT,WLDUSDT,BUY,SPREAD,0.668,0.978,14.9,10.2,OPEN,
2025-06-15 03:00:36.185525,FETUSDT,WLDUSDT,SELL,BUY,0.668,0.978,14.9,10.2,CLOSE: Z-Score Exit (-0.23),0.0
2025-06-15 03:00:41.588090,FETUSDT,WLDUSDT,BUY,SPREAD,0.668,0.978,14.9,10.2,OPEN,
2025-06-15 03:00:46.959010,FETUSDT,WLDUSDT,SELL,BUY,0.668,0.978,14.9,10.2,CLOSE: Z-Score Exit (-0.23),0.0
2025-06-15 03:05:21.495898,DOTUSDT,NEARUSDT,BUY,SPREAD,3.783,2.23,2.64,4.4,OPEN,
2025-06-15 03:12:43.507590,FETUSDT,WLDUSDT,SELL,SPREAD,0.669,0.979,14.9,10.2,OPEN,
2025-06-15 03:12:56.065781,FETUSDT,WLDUSDT,BUY,SELL,0.669,0.979,14.9,10.2,CLOSE: Z-Score Exit (0.25),0.0
2025-06-15 03:13:00.612187,COMPUSDT,ICPUSDT,SELL,SPREAD,52.99,5.476,0.188,1.82,OPEN,
